trial,score,test_score,time,alpha
0,0,0,1694012113.3642125,0
0,0.049565900560905596,0.0417861611148872,1694012113.393299,1
1,0.02048421335267203,0.01965945998446994,1694012113.403795,46805.661787929566
2,0.04964105863699986,0.0418880221559742,1694012113.4330611,2.9670337863034555
3,0.018788629288814973,0.018078012304296287,1694012113.4423196,53314.28627759007
4,0.050560532414632875,0.04320664358479398,1694012113.4658146,140.6565421742432
5,0.05042224179325561,0.042995220322370575,1694012113.4900033,94.90481478948041
6,0.04952236358445539,0.04172717677305782,1694012113.517733,0.0014484214768350312
7,0.017751869662958164,0.017107073441648968,1694012113.527437,57908.79763853592
8,0.0495222242221649,0.041727100907663184,1694012113.556015,1.1542570931089796e-05
9,0.04952255154188823,0.04172730778985989,1694012113.5842755,0.0033870657230750177
10,0.0506521763244806,0.04337128654762279,1694012113.6124218,181.62340295702143
11,0.05076726894357686,0.04359375654009656,1694012113.6391842,249.2615127768391
12,0.05108698141296941,0.044285882759523054,1694012113.6634371,544.5450944740339
13,0.051070612538480886,0.04510343297379904,1694012113.6847603,1479.4522352842744
14,0.05061852333455552,0.045097999302137204,1694012113.7047935,2171.0861454859532
15,0.05060771555518884,0.04509483801913483,1694012113.724676,2184.2364542173887
16,0.04980953593069837,0.04214965754599764,1694012113.7585838,9.959005410520264
17,0.04810854237034301,0.04363858621408512,1694012113.7777214,4508.592357491709
18,0.04988725267534477,0.04225332556691652,1694012113.811832,14.004829506584464
19,0.049539778992987116,0.041750959171949376,1694012113.8465106,0.39304328023747387
20,0.04462024856443958,0.04098232695722748,1694012113.8647225,7352.13263257401
21,0.05095336357070457,0.04399267391610362,1694012113.8910494,401.8364180188686
22,0.05120133745152666,0.044818912400081734,1694012113.913655,955.4671196076087
23,0.05116761675096004,0.0450020428132627,1694012113.9354017,1219.668319538916
24,0.03972064151746624,0.03691452050147259,1694012113.9528906,11727.09136468013
25,0.05004092554111628,0.04245816427588489,1694012113.9889994,25.60395290784684
26,0.05115620211551597,0.044505326030298886,1694012114.0176044,683.1261636880491
27,0.03169042704479019,0.02988654628876186,1694012114.0424743,21311.080913978392
28,0.0511742854876841,0.04498798558412331,1694012114.0716178,1194.0563481895945
29,0.0472737661211069,0.043034886607078215,1694012114.0913339,5191.3153913488895
30,0.013048028704595427,0.01266159820757129,1694012114.1073616,87983.98381160178
31,0.05120054907930027,0.04484934035406429,1694012114.1312988,990.7470268750478
32,0.04148265254251249,0.038404785514573714,1694012114.1491842,10070.359968173532
33,0.051110396905608146,0.04507586223115956,1694012114.1716874,1388.2355922758593
34,0.05049816765673831,0.043100041880589135,1694012114.2013083,116.62176599986637
35,0.0353179807189451,0.03310046981801007,1694012114.221292,16480.969042030243
36,0.050294164801339636,0.04280217852032775,1694012114.2621047,60.96098095220294
37,0.051180122926955174,0.044625937023540785,1694012114.2977464,770.6346129371321
38,0.024970550153130433,0.023802650979829032,1694012114.322001,33859.600091456276
39,0.050981778179843396,0.04405398444864439,1694012114.3629057,429.1885467715594
40,0.05024999379428097,0.04273841684699242,1694012114.394245,51.9357330612511
41,0.0511917350028529,0.04493738288085436,1694012114.4151886,1111.9643900809915
42,0.04765179793484087,0.043311832158922314,1694012114.4334743,4883.592611073282
43,0.05084221489826557,0.04373732297484956,1694012114.4600708,299.30408842433
44,0.013594887382627818,0.013181898464342146,1694012114.4747696,83412.52408955108
45,0.05051571456596626,0.04312981854926212,1694012114.5054002,123.09128725687722
46,0.050105257386708346,0.044889786087186745,1694012114.526512,2735.149559601466
47,0.05114461028281703,0.04446268379862084,1694012114.5538177,653.6936374358086
48,0.03343420053512536,0.031438556939520024,1694012114.5696962,18864.20206930036
49,0.05115056759054348,0.04503086159045533,1694012114.5915792,1277.3340724683874
50,0.05073067345947402,0.04352680863692038,1694012114.6189313,228.245192314278
51,0.050977947777264276,0.045138321505783896,1694012114.6394997,1654.696774616636
52,0.05120110166916114,0.044813123414963685,1694012114.661425,948.7351290207004
53,0.049399724583281124,0.04449510365763443,1694012114.6807256,3402.9983439158523
54,0.051145480766886076,0.04446472073497443,1694012114.7043247,655.2176105491053
