trial,score,test_score,time,alpha
0,0,0,1694011661.2019548,0
0,0.8080621558884814,0.7988306703220689,1694011661.7578154,1
1,0.8056677125057947,0.7967676687459724,1694011662.4217305,1.3785846475898387
2,0.8008135252978701,0.7915361441210439,1694011664.5197275,539.0766499227351
3,0.8020227093547668,0.7926479057773266,1694011666.5280457,5061.472216407257
4,0.8145267589673411,0.8173678651223755,1694011666.5918932,1.2035648211092523e-05
5,0.8569348929255695,0.8473625026004645,1694011666.7648923,0.01251293691535603
6,0.8051341910021057,0.7955257325145012,1694011668.5204256,37673.62353615388
7,0.8058042242068177,0.7968823204765165,1694011669.4015892,1.3525929600228663
8,0.8540988271533876,0.8445579902585457,1694011669.6630847,0.015235062798814838
9,0.8022377504673064,0.793738494273514,1694011671.3749053,2.466035784099114
10,0.8853056834746815,0.8770133401153677,1694011671.471435,0.00036679904110789775
11,0.8867493298964284,0.8775608618916678,1694011671.582979,0.0005919469243449754
12,0.8365704432746032,0.8369562048706278,1694011671.6952455,3.0593998976698154e-05
13,0.8847692065630323,0.876680002549472,1694011671.786922,0.0003361778503485904
14,0.8863471129464039,0.8768969187805341,1694011671.8828108,0.0007926241224984768
15,0.8665852850519125,0.8570814177237542,1694011672.1040444,0.0062021120025585455
16,0.884610177468026,0.8765854684255872,1694011672.2238872,0.00032908014053997033
17,0.836297701339982,0.8259736991475879,1694011672.521055,0.06160969642979304
18,0.8135559778192409,0.816484273759522,1694011672.5767713,1.1430151675422185e-05
19,0.8845102565322256,0.874760540717803,1694011672.6807919,0.0012058497916418666
20,0.864764753748372,0.8611794487098978,1694011672.7549622,8.952103878272974e-05
21,0.8865382293278361,0.8771138039659068,1694011672.8600128,0.0007400774396135576
22,0.8828968852533305,0.8730612238688822,1694011673.0492382,0.0015196057051682279
23,0.8800194437697045,0.8732662806466358,1694011673.14519,0.0002068656290109441
24,0.8586073723636707,0.8560056535442023,1694011673.2303898,6.938666465822011e-05
25,0.8779985076597138,0.8681679575516015,1694011673.422639,0.0025304211310134134
26,0.8353581630760336,0.8249870671419844,1694011673.632421,0.06693179849144443
27,0.8501408322259936,0.84877868276307,1694011673.7273946,5.031183145904259e-05
28,0.8862091939082568,0.8766808407830827,1694011673.876787,0.0008400826324621399
29,0.826897815221702,0.8160672370153035,1694011674.2577212,0.14474514706638827
30,0.8712233052775986,0.8615708417147641,1694011674.3919916,0.004403211422414369
