trial,score,test_score,time,alpha
0,0,0,1694021364.9590597,0
0,0.7265647396728699,0.7370874803105016,1694021365.0749354,1
1,0.6976995578429666,0.7143341803689884,1694021365.1024945,1.2698181749580063e-05
2,0.7265380629489494,0.7370993338582802,1694021365.217249,1.0441091975773076
3,0.7265430889983837,0.7370614748609767,1694021365.3399074,0.9072624390917645
4,0.7126205454462156,0.728267781050544,1694021365.3777075,0.00021791909647795351
5,0.7137639716925163,0.7292578395842993,1694021365.416781,0.0002637004400637284
6,0.7222663075489908,0.7355941248199009,1694021365.4621437,0.0015331574449364295
7,0.7268374995094768,0.7371232537643899,1694021365.5510502,0.15313758894012813
8,0.7239888893377967,0.7365953984697772,1694021365.6073272,0.003026994864417319
9,0.7060634840304045,0.7225872076895432,1694021365.6422672,6.927818666795117e-05
10,0.7265515946205032,0.7370736689056394,1694021365.7852085,33075.66020922388
11,0.7266443832254441,0.7370611982072584,1694021365.9233844,0.379844941001456
12,0.726987507754131,0.7372397249798154,1694021365.9996836,0.04530493833966614
13,0.7269907940172227,0.7372292759816839,1694021366.0790162,0.04798586055751119
14,0.7266840116921374,0.7373373411802826,1694021366.1522157,0.021262889002278927
15,0.7263950138496659,0.7370037180770073,1694021366.3286593,9.080301733961717
16,0.7266544353243126,0.7373471517467565,1694021366.4088297,0.02045529045332914
17,0.7263901811098252,0.7369595386062922,1694021366.6001213,33.71191053192957
18,0.7265440555463519,0.7373279987970245,1694021366.6751573,0.01615443777743901
19,0.7263600248132195,0.7370034839853994,1694021366.8940103,72.41492957074666
20,0.7242131284664036,0.7366893968908507,1694021366.952788,0.003329077254161313
21,0.7269643106028958,0.73717445598334,1694021367.055988,0.09735136677392674
22,0.726979775370386,0.7371912467359383,1694021367.1401832,0.07400388432882865
23,0.72699118063641,0.7372196569447075,1694021367.2132356,0.05094251443387796
24,0.7232593389314503,0.7361940590486717,1694021367.266856,0.0021404674399907796
25,0.726484516191515,0.7373232956838125,1694021367.3383393,0.015278721329327002
26,0.7265776914156429,0.7371123153019874,1694021367.4921215,7.2353332967367985
