trial,score,test_score,time,alpha
0,0,0,1694056441.4535227,0
0,0.16548615579410808,0.16828941173523004,1694056442.2397804,1
1,0.16532308039373278,0.16792800677239184,1694056443.009975,0.001659325972068654
2,0.25858682642770225,0.3007816270222631,1694056443.1494544,5097.098916467665
3,0.16532164650581727,0.16792206213920946,1694056443.9190428,0.001167324372946468
4,0.2578211855655793,0.30854696395033987,1694056444.0395205,15350.024725957519
5,0.16560647199735878,0.16833631679177397,1694056444.7903185,0.7657938741402333
6,0.16744904280395445,0.17122558843906655,1694056445.354002,13.105048393665314
7,0.1963010333501558,0.21064598591058115,1694056445.6264303,456.11942146988633
8,0.16569923074428772,0.16852852452358136,1694056446.3744228,1.5281988858822617
9,0.16532754575796893,0.16792597189050418,1694056447.1480634,0.009289771156784298
10,0.16527266636029359,0.1679394574600972,1694056447.9195669,0.000753723899967659
11,0.16530160445424524,0.1679892704581345,1694056448.6808922,6.418191745662666e-05
12,0.18518780016722403,0.19563008325938203,1694056448.9792814,242.3276451347005
13,0.1653740731745551,0.16800524943711892,1694056449.7361095,0.2588762619426541
14,0.16527985993341676,0.1679374253237771,1694056450.5067778,0.0003829117357588682
15,0.2613530280425308,0.30589714810050517,1694056450.6413891,6300.431758992727
16,0.1653227101897271,0.1679199194103509,1694056451.4021447,0.005506360231037679
17,0.1653577295492904,0.16796871973012573,1694056452.1609762,0.1387874482257287
18,0.16531013059167443,0.1679259103107782,1694056452.914291,0.009136909584964166
19,0.16805365415292395,0.1723696696189999,1694056453.4415977,19.403455939934194
20,0.1664897170452031,0.1697393797782042,1694056454.0644667,6.286053919162946
21,0.167137937411048,0.17067703600545936,1694056454.6297317,9.983710202717406
22,0.16532250437926177,0.1679233083450825,1694056455.376798,0.00455188388855867
23,0.16526874607341235,0.1679419529290408,1694056456.1229098,0.007028437810203045
24,0.16532755685504674,0.1679230705928726,1694056456.8646328,0.003434646598161394
25,0.1653359067684832,0.16799286624537346,1694056457.6067302,0.018864247114746054
26,0.16535100727248497,0.16804157647208906,1694056458.3361845,0.00027646681322573605
27,0.16533213881187658,0.16798817514045306,1694056459.0797725,0.0004530317209009418
28,0.22171537120671558,0.27029883600335325,1694056459.169942,43581.81277692282
