trial,score,test_score,time,alpha
0,0,0,1694021477.1001182,0
0,0.16548615579410808,0.16828941173523004,1694021477.5445833,1
1,0.21824082073981466,0.26632873577333394,1694021477.6026294,46805.661787929566
2,0.1660963583894527,0.1689539817443233,1694021477.9992113,2.9670337863034555
3,0.21165843825919828,0.25874718833186794,1694021478.0573633,53314.28627759007
4,0.17837039559066792,0.18671325003819572,1694021478.2581632,140.6565421742432
5,0.17496129437559937,0.18202794556625257,1694021478.4643989,94.90481478948041
6,0.16530375699026534,0.16792310329591087,1694021478.907831,0.0014484214768350312
7,0.20733547478798164,0.25373223145644197,1694021478.9602902,57908.79763853592
8,0.16534488323182284,0.1680420779169184,1694021479.3882215,1.1542570931089796e-05
9,0.16533539350569182,0.16799551167303284,1694021479.8288076,0.0033870657230750177
10,0.2542570836902539,0.29353281483512095,1694021479.931017,4024.8098189697803
11,0.25571256741050086,0.2959107805578114,1694021480.0238721,4325.349203166361
12,0.20011257753704093,0.21577614637255982,1694021480.1774945,544.5450944740339
13,0.22707926815958113,0.2532800981432122,1694021480.293555,1479.4522352842744
14,0.24492652884733102,0.2790701364840761,1694021480.3961263,2734.9962762840055
15,0.16718562505962298,0.17073265332733967,1694021480.7396202,10.470530518520349
16,0.2602978196894574,0.3038512972255494,1694021480.829915,5741.289907415108
17,0.261041230413101,0.3052745293746244,1694021480.9188888,6110.661745971047
18,0.1699392661318503,0.17482956162824992,1694021481.1945508,36.38033678620589
19,0.1882225305803652,0.1996815375963622,1694021481.3731625,294.7315448822013
20,0.2625769413322029,0.3086698134826209,1694021481.4626474,7352.13263257401
21,0.26307892879742734,0.310662968216843,1694021481.5447962,8719.766191564271
22,0.1999427684187548,0.24509055062812624,1694021481.606436,66409.92406591066
23,0.26143269473729414,0.311162456317032,1694021481.6847975,12012.04946523187
24,0.20106082077668908,0.2170762266441124,1694021481.8365338,567.4663162146777
25,0.24797789812392323,0.2990838645682845,1694021481.9048455,22688.35163845364
26,0.25880377518507525,0.3093526942119026,1694021481.9823198,14530.981739093571
27,0.21577433536542745,0.23741256578036096,1694021482.1272943,1003.5743179210647
28,0.25628623418224294,0.3072086799853895,1694021482.2088068,16572.836712457865
29,0.16999931304491311,0.17497447341543548,1694021482.522752,37.85020718697845
30,0.18093371358447807,0.22258188762986875,1694021482.5847633,92895.4508244118
31,0.26118030822751626,0.30555031406919664,1694021482.6725135,6189.4363739938535
32,0.21421794131842098,0.23525910865440403,1694021482.8018837,949.4501530115815
33,0.26222586041941853,0.31145513094397825,1694021482.8765342,11009.200000535298
34,0.2606287293805395,0.3106750175748991,1694021482.9483426,12859.490789312844
35,0.18070848022531094,0.1899527039864387,1694021483.1473691,175.19983702194324
36,0.2494702137638113,0.3006081040509475,1694021483.2132194,21609.512149804792
37,0.2295139215737586,0.25663284549640897,1694021483.3251672,1601.2307699556955
38,0.22924205156189648,0.27880134851121363,1694021483.38605,37038.501061642884
39,0.18292181386787043,0.19273094501003862,1694021483.5707252,207.8858748491302
40,0.19514330999289276,0.23944383139981174,1694021483.6254795,72419.87143877932
41,0.2613032536376215,0.30579619292662397,1694021483.709077,6270.018181159207
42,0.23228978140301781,0.2606038358291073,1694021483.8262417,1757.681859489212
43,0.2629219923337247,0.31129675947508506,1694021483.9188654,9700.480910121536
44,0.18152842138610847,0.2232914974313589,1694021483.9850583,91948.23365030554
45,0.25204402265391057,0.3031952289231201,1694021484.0634246,19740.561971379786
46,0.19199008326749178,0.2047154645608079,1694021484.2964787,365.6694809021112
47,0.24094873666596883,0.27314349292110307,1694021484.4505699,2364.645389116407
48,0.20564259140906993,0.22342501881959664,1694021484.6319911,687.0647586522981
49,0.23549594871777602,0.28575178071855745,1694021484.706478,31995.363877086696
50,0.24605693391373729,0.2807689236178761,1694021484.879923,2852.750584545059
51,0.2627661863383911,0.3091729682515715,1694021485.0305347,7620.139948855012
52,0.26104906749214285,0.3109278988364469,1694021485.166911,12426.885354905327
53,0.2628357502817774,0.30939513428587695,1694021485.4708803,7747.4183825591335
54,0.26011921657408843,0.3035195414796289,1694021485.836125,5662.815617468411
55,0.17433431750047956,0.1811391992463115,1694021486.7357228,87.17209104971973
56,0.24118217627104455,0.2734880994953889,1694021487.2036676,2384.2406145289197
57,0.21885093357313168,0.2670275648183389,1694021487.4837108,46229.5174064077
58,0.2022723024481412,0.21882532289777623,1694021488.0015943,598.8380820370708
59,0.2630770924149851,0.3106043687213339,1694021488.3930097,8659.645059872204
60,0.2529207803016279,0.291367373071276,1694021488.879576,3776.431589343908
61,0.26290251640629314,0.31131821093537115,1694021489.2460887,9754.92464551862
62,0.23051043762512569,0.2802206724720946,1694021489.540956,35989.270847756066
63,0.2627120383897016,0.3090492705142205,1694021489.9084642,7546.137449563325
64,0.21675403451231334,0.23876822244663165,1694021490.3957496,1038.7720836829549
65,0.25450365256980845,0.2939281733042385,1694021490.758475,4072.3084576729902
66,0.24273424011232014,0.29358457790319004,1694021491.013724,26512.218209986087
67,0.26284752747106543,0.3113673687964509,1694021491.2894177,9896.637995727455
68,0.23017497465722203,0.2575761930114129,1694021491.6970632,1637.1408730529072
69,0.262874396405509,0.31134522053213487,1694021491.9986935,9829.361446621966
70,0.20658213091653133,0.2528549615320247,1694021492.219084,58736.09789603403
71,0.26269087276002634,0.3114480879069499,1694021492.524543,10238.086334129452
72,0.24682815521140722,0.2819336123201426,1694021492.9377847,2937.3917775751124
73,0.25413762803943984,0.30522059483645825,1694021493.2137647,18200.10587535534
74,0.2574138428661431,0.2987314763981067,1694021493.5584295,4738.5894389031555
75,0.2298484288722089,0.27948044972324804,1694021493.7924578,36535.11429254368
76,0.26274601689312227,0.30915060330556476,1694021494.0991995,7601.250176801629
77,0.22087487172980258,0.2445404669485739,1694021494.5825055,1198.5652050463602
78,0.19477848843871115,0.2085790424773244,1694021495.2266107,423.40237155083673
79,0.17846311109264656,0.21963061336509848,1694021495.4736521,96924.2406441898
80,0.2619677512487689,0.31138705932561994,1694021495.807148,11363.035279098764
81,0.2493581119938647,0.3004943733796446,1694021496.12538,21690.557121093425
82,0.26302095429723105,0.3101400930487034,1694021496.4963093,8250.687316190686
83,0.25646602027227083,0.29714915110467066,1694021496.8991835,4498.26637015799
84,0.262821715239573,0.3113858150915373,1694021497.2443922,9958.294523861487
85,0.2533039791061824,0.3044228967792154,1694021497.5373938,18817.19677825167
86,0.21563436473625086,0.26333557408398,1694021497.7898858,49317.39730477337
87,0.2400753050869444,0.2718566665030081,1694021498.2435496,2293.12505947385
88,0.2111800517203255,0.23104777496587592,1694021498.8137612,850.3534212591683
89,0.2285523995890354,0.25536330159961274,1694021499.3317845,1554.1114012535313
90,0.26302588893157863,0.3110989908714761,1694021499.6757915,9275.931454431331
91,0.2622831967158673,0.31146509003975376,1694021500.0181627,10925.317217088976
92,0.23946904739620745,0.29009556997204333,1694021500.3042672,28942.940776606723
93,0.24959959242438934,0.28619603272592786,1694021500.7152305,3279.303332199413
94,0.26102368496375095,0.3109134410436536,1694021501.030095,12453.783749062008
95,0.26265457910870404,0.308883808103373,1694021501.2684047,7459.264968021559
96,0.21281071880076063,0.260079646808245,1694021501.429421,52134.587975297996
97,0.252406277825306,0.3035506929846834,1694021501.6026661,19476.001408713026
98,0.2568657710205542,0.29781251889739957,1694021501.8493626,4596.054347478671
99,0.2395189373364337,0.2901496926139212,1694021502.06393,28905.247191135542
100,0.23253782288973768,0.2609599452325928,1694021502.530648,1772.4172184416009
101,0.2630541570761207,0.3103499021158598,1694021502.8538158,8422.836642371214
102,0.26265504987783117,0.3088851407015153,1694021503.1681004,7459.951114114524
103,0.25830146609176197,0.3089468311485454,1694021503.427669,14954.57015434827
104,0.2516351702862044,0.28934821365744057,1694021503.7498496,3569.6788930477187
105,0.20406475135336355,0.24991780470075542,1694021503.9873524,61563.11118499253
106,0.26307928615746046,0.3106995710457532,1694021504.3060591,8758.602881786288
107,0.2593858679001888,0.30218801677726737,1694021504.5393598,5371.209253893903
108,0.2409667851930567,0.2731701258408633,1694021504.7815404,2366.152950978939
109,0.232971520367255,0.28296111960088444,1694021504.9347057,33992.84329519013
110,0.2515546431408623,0.30271207910888975,1694021505.1034029,20097.03490660428
111,0.2624387937336956,0.3114797074429445,1694021505.3681524,10684.901920084309
112,0.2630322906866496,0.31020446257474144,1694021505.705619,8301.650296366077
113,0.2598635552897972,0.3030501231035818,1694021505.9686315,5555.963796910444
114,0.25227467146308047,0.29034978521232424,1694021506.2157142,3669.925094190774
115,0.25988830786657324,0.31017407635908223,1694021506.373283,13569.575270407371
116,0.24238573340415692,0.2752695810012544,1694021506.6144059,2488.682746282433
117,0.22071299848415682,0.2443138601183762,1694021507.0493562,1191.9285989754062
118,0.26250931133374766,0.30849058026772114,1694021507.3333113,7266.477823841705
119,0.20649908696354968,0.22456732328518547,1694021507.7707484,710.476584166516
120,0.17677910254532192,0.21761967974745933,1694021507.9470677,99775.8036305398
121,0.2630454376470477,0.31102911088243523,1694021508.171711,9168.720127723092
122,0.2434069307902995,0.29430051061229656,1694021508.3686993,26016.570645944506
123,0.26306965036471697,0.3104914003981659,1694021508.5987232,8550.077654501307
124,0.2583122001371114,0.3089556429745589,1694021508.83173,14945.632036964656
125,0.22708833112268412,0.276387729300795,1694021509.0472224,38853.47014887831
126,0.25889888134342687,0.30132610506269664,1694021509.3370535,5199.555565232867
127,0.2630750438013775,0.3108275099349538,1694021509.5965292,8903.29370555148
128,0.2537017896469298,0.3048051258513801,1694021509.8552215,18523.46127643408
129,0.24142117453492762,0.27384121894104174,1694021510.2274275,2404.520099953585
130,0.2630792284129937,0.3107171502966065,1694021510.502481,8777.62894304843
131,0.2630220609456809,0.31111048923212303,1694021510.8069718,9294.575316150127
132,0.25181155439647596,0.28962327900550977,1694021511.1822174,3596.4708565828755
133,0.2625217058384177,0.3085230021554932,1694021511.4867778,7281.718065836296
134,0.2566477359655185,0.30753132631594093,1694021511.7468655,16291.614929349365
135,0.2306101960334811,0.25819807333572864,1694021512.1884017,1661.2301127011435
136,0.24440723004000608,0.2953599638046356,1694021512.4430432,25282.91778915296
137,0.20433745703692907,0.2502363971285595,1694021512.6439128,61252.12657395953
138,0.25585904239920754,0.29615014824347463,1694021512.992376,4357.777840024835
139,0.26302271980757375,0.31110854957648315,1694021513.3028264,9291.40866666262
140,0.1663262559816311,0.16934421182733284,1694021514.8532436,4.545289559176997
141,0.26297852312998427,0.3099327525654454,1694021515.1544573,8096.039087448052
142,0.2617464567222825,0.3067169928182869,1694021515.4460824,6563.461430807015
143,0.26100612543222146,0.3109033726028444,1694021515.7265792,12472.328046000366
144,0.26307625243235233,0.31058669073028555,1694021516.0232413,8641.972457241185
145,0.2593495220647466,0.3021230460255404,1694021516.364955,5357.808818090006
146,0.2488978302698832,0.2851198647428377,1694021516.746355,3188.051143958892
147,0.2252827313523157,0.2743488893380799,1694021516.9831738,40409.54541420986
148,0.24482872347946083,0.2958044385432965,1694021517.225239,24974.87468602085
149,0.2630684662059938,0.31089745490505183,1694021517.5575993,8989.34270242833
150,0.2210169702428737,0.24473685947817214,1694021518.029563,1204.3436967350342
151,0.26305110446244695,0.31100391176660125,1694021518.1979237,9132.325927298027
152,0.2609264539750539,0.31085702552474537,1694021518.354671,12555.8314075027
153,0.25543810787681887,0.30643716393850295,1694021518.5170808,17223.065307705565
154,0.25839524983187145,0.30040734156573223,1694021518.703661,5022.227398986963
155,0.26305958935975793,0.31095929752099316,1694021518.8721917,9070.42610526934
156,0.16536433455117405,0.1680175572985827,1694021520.2286026,0.29678422331240073
157,0.24940338612418844,0.2858947359670053,1694021520.4574463,3253.40202181689
158,0.2621803698243117,0.3114457401001435,1694021520.6376774,11074.22468427228
159,0.2439647689519454,0.29489212015392585,1694021520.8065283,25606.962421908764
160,0.23933960843511093,0.27077576176103657,1694021521.1130695,2234.981230747008
161,0.26306922184898107,0.3104864995351544,1694021521.4274023,8545.495674614316
162,0.26215234750963123,0.3076182176328325,1694021521.7322989,6892.696078779202
163,0.259251796916259,0.3097022160043269,1694021521.9329126,14142.706083456516
164,0.25680375395778476,0.2977094466249034,1694021522.149619,4580.658052033717
165,0.2630741771276963,0.3105509863177962,1694021522.3478177,8606.893992834437
166,0.224769252369462,0.2737676755801507,1694021522.5820034,40857.99204091503
167,0.2569868164791905,0.3078301868267168,1694021522.8538399,16025.22083358135
168,0.2612648337304031,0.3057186319224624,1694021523.1339371,6246.918506872153
169,0.25046142519005943,0.2875241479939077,1694021523.4020784,3397.016790628205
170,0.25116267583181884,0.30232279073765234,1694021523.56063,20381.912398783275
171,0.2628086253311176,0.31139423766795593,1694021523.8532357,9988.583511439856
172,0.26307270482289935,0.31085674693030074,1694021524.0894,8938.592113846948
173,0.26294107009134116,0.30977527280912276,1694021524.3291311,7986.954178661894
174,0.2574356652172328,0.2987682173559405,1694021524.5958362,4744.438985121688
175,0.23335265511863346,0.2621138191936099,1694021524.9021373,1821.16288393094
176,0.23963498756794355,0.2902755448450861,1694021525.0865142,28817.62324136845
177,0.26072066506176017,0.31073261272926156,1694021525.2914312,12767.040217166217
178,0.2433030386834789,0.2766461307885737,1694021525.5883472,2577.5986635007916
179,0.261792985941956,0.30681696984600026,1694021525.831118,6597.704931750431
180,0.25359244397743474,0.3047003411606132,1694021526.031101,18604.325546008335
181,0.2628158234245699,0.31138967928574723,1694021526.2609787,9972.004481839394
182,0.2630784021685252,0.31064049754726286,1694021526.4887183,8696.42358922784
183,0.2576560094684148,0.2991412049603096,1694021526.7541003,4804.966378434693
184,0.26306741029666225,0.3109060959919203,1694021527.0123549,9000.370851796159
