trial,score,test_score,time,alpha
0,0,0,1694021305.0463252,0
0,0.07429890851906029,0.07165616114348106,1694021305.0519385,1
1,0.07429976137634398,0.07165584552437432,1694021305.0553925,3.0770534432116476
2,0.07434890042231168,0.07162874366091021,1694021305.0585275,141.87101103672114
3,0.0743028438192852,0.07165467077757692,1694021305.0616748,10.656970429469133
4,0.074299652252656,0.07165588613237639,1694021305.0648096,2.810812200618351
5,0.07429856771589649,0.07165628614649677,1694021305.067901,0.1724042602486518
6,0.0743100200748158,0.07165171833168649,1694021305.070996,28.7700840506779
7,0.07429859458960042,0.07165627631258753,1694021305.0741086,0.2376140477802551
8,0.06609452540384664,0.06193628477654578,1694021305.0772262,8274.276086161435
9,0.03423532641219196,0.03149426885087847,1694021305.0800803,43313.93146405947
10,0.07429849672262945,0.07165631210612688,1694021305.0884106,0.0001778007533397674
11,0.07440551599783096,0.07153163027390841,1694021305.095187,443.2417499052551
12,0.07440980784862283,0.07149815416477467,1694021305.1019547,522.2020947829367
13,0.07422397417912163,0.07096490633984187,1694021305.1086235,1366.6351298452948
14,0.07441007947386125,0.07149318719850006,1694021305.1152072,533.3210905984879
15,0.023851878757582767,0.021853068748297955,1694021305.1216547,72862.45327578468
16,0.07392506638514307,0.07049082103169224,1694021305.128298,1903.2215588624404
17,0.07433089009535654,0.07164110040104799,1694021305.1349828,85.80280663029582
18,0.07438661054253559,0.07133188259589451,1694021305.1415737,841.7845121892243
19,0.06595214570460828,0.06179297830839636,1694021305.1482384,8373.936824936045
20,0.0743267442955392,0.07164348304844992,1694021305.154934,73.8870013874146
21,0.07439984773738861,0.07155361660563331,1694021305.1617198,386.72320042409643
22,0.07440217774217484,0.07154576377902622,1694021305.1683526,407.4096245262114
23,0.06321686119646275,0.05906772512270775,1694021305.1750743,10303.160569201766
24,0.07431838136228108,0.07164785771764592,1694021305.1818252,50.77604402083751
25,0.020939262124994307,0.0191601001860755,1694021305.1883724,86276.23955263065
26,0.07283626182098768,0.06909565730837919,1694021305.1950665,3163.7120204395715
27,0.0743686987917872,0.07160990733115924,1694021305.2016804,214.77793467372632
28,0.07430444660187596,0.07165403833953499,1694021305.208472,14.644618486796633
29,0.07429678628814262,0.07110504420809405,1694021305.2152452,1183.4154149976318
30,0.05943500598390117,0.05536389574197287,1694021305.2220657,13084.534372615446
31,0.074405394590361,0.07153223172639245,1694021305.2291718,441.7506894460051
32,0.07439113272804498,0.07157565135801891,1694021305.2362704,325.1140768239904
33,0.07353166247085274,0.06995486782660632,1694021305.243297,2424.044972719083
34,0.07434435494174796,0.07163220918946855,1694021305.2504752,126.97612335961124
35,0.07430184171877685,0.07165505861230914,1694021305.2575235,8.180042998250721
36,0.07430756824612839,0.0716527625685267,1694021305.2645464,22.505463486642757
37,0.07430021203800308,0.07165567711908172,1694021305.2716892,4.178086339773544
38,0.0744104091660911,0.07147762763933474,1694021305.278893,567.3016146654213
39,0.07431850500721637,0.07164779695026946,1694021305.285989,51.1093485268659
40,0.07429906726008295,0.07165610270151779,1694021305.2930589,1.3859477548592456
41,0.07441040078741312,0.07148112711628596,1694021305.3002446,559.7664631156941
42,0.07434686430212878,0.07163032852058382,1694021305.3074384,135.12920671721665
43,0.07175207127337613,0.06785248496011265,1694021305.314458,4128.662325726063
44,0.048295560003907,0.04469170187496707,1694021305.3213813,22980.951524735083
45,0.07034135352905924,0.06631755300519371,1694021305.328552,5238.363376064247
46,0.07438618985155743,0.07133041010645769,1694021305.3356833,844.2646579885891
47,0.0367230901550718,0.03381544190670316,1694021305.34248,38651.91021345045
48,0.07434248676259969,0.07120691812268831,1694021305.3496177,1038.6337597085696
49,0.07340088944492495,0.06978704862375773,1694021305.3567982,2575.766632683167
50,0.0743089477251686,0.07165217971684956,1694021305.3639073,26.020131962585847
51,0.07440309088601926,0.07154230902262027,1694021305.3710072,416.3272503686417
52,0.07437268439346678,0.07160514247445271,1694021305.3781962,231.54332734420868
53,0.07440651957459943,0.07142419343877304,1694021305.3853083,675.8055103495024
54,0.07432475776684977,0.07164457259185586,1694021305.392608,68.28917668779525
55,0.07438461507527616,0.07132498143726296,1694021305.3998716,853.3696893620232
56,0.054882148035508505,0.05096982561361019,1694021305.40714,16744.734973349165
57,0.0699574331662759,0.0659096904475831,1694021305.4144359,5525.187889532267
58,0.0743342894170298,0.07163903032769625,1694021305.421798,95.82284128096302
59,0.0735223868397773,0.06994283552159686,1694021305.4290733,2435.0710268408397
60,0.07435949000043007,0.07161953477852379,1694021305.4363482,179.00776763856305
61,0.07440981028323279,0.07149811563678987,1694021305.4437506,522.2888781858098
62,0.07441026495493508,0.07146858367691844,1694021305.451165,586.5046306619436
63,0.0744098449655679,0.07145863500746175,1694021305.458318,607.20228320558
