trial,score,test_score,time,alpha
0,0,0,1694021236.111471,0
0,0.17923764589261237,0.16946482695078635,1694021236.1394691,1
1,0.17919003378533538,0.169422424526258,1694021236.1668887,5.795393024732211e-05
2,0.1801436331301015,0.16920643460609608,1694021236.1808686,629.7786337316943
3,0.17920168092061572,0.16943259325643567,1694021236.2081895,0.2421543719682303
4,0.18029401460301053,0.169853488378925,1694021236.226168,171.65315029804603
5,0.0765694940892514,0.07321214036117851,1694021236.2332146,60241.408839413445
6,0.17929894224695586,0.16951546176639964,1694021236.2606008,2.4263793662168083
7,0.17923853552512437,0.1694650298357352,1694021236.2879093,1.0261353203244572
8,0.1791905937834819,0.16942426563553936,1694021236.3151293,5.25425726741957e-05
9,0.1791909652186532,0.1694246830932178,1694021236.34241,0.004834925661081034
10,0.1802881647740625,0.16966529315942858,1694021236.3632233,267.4131529318809
11,0.1802574914056173,0.1694295346997059,1694021236.3819895,467.7571215055262
12,0.18033293997666577,0.1700138449173575,1694021236.4058785,122.66514178000781
13,0.18028295098552993,0.1701252814110793,1694021236.4297533,80.37575945524009
14,0.15995665408774307,0.1512496137570527,1694021236.4429872,7824.088386426372
15,0.1796394887497852,0.16972099732712131,1694021236.4723232,10.101994855231924
16,0.16892173229571894,0.15928775786505134,1694021236.4860675,5029.068536829996
17,0.17988968417974582,0.16992614472485712,1694021236.5143692,26.92861128565758
18,0.06340171484744939,0.06065750287382499,1694021236.5260336,81887.13562087747
19,0.17976152278977597,0.16982333735451427,1694021236.5553138,16.11274838541619
20,0.17167337020263185,0.16171657123599326,1694021236.5693808,4151.092051213838
21,0.1803154518226895,0.17006489766660837,1694021236.5938768,103.179142775643
22,0.18029226807162002,0.1701087484095889,1694021236.6187189,86.62695973100439
23,0.18008343792117365,0.16912673354123542,1694021236.638024,690.5451406290133
24,0.18029589415151204,0.17010240721866854,1694021236.6625643,89.02064134255278
25,0.17960803523796565,0.169693413038443,1694021236.6931603,8.787936625332547
26,0.17998721580842736,0.16995978537076273,1694021236.7228038,38.01330285196666
27,0.17871570539465753,0.1678025684847837,1694021236.7399807,1541.5893588469032
28,0.1803260656620974,0.1700308800147292,1694021236.765114,116.00203156735803
29,0.17919790175563433,0.16943089850283433,1694021236.7979577,0.14649397719894255
30,0.1794085563956178,0.169607301396292,1694021236.830783,5.28483098430259
31,0.18030569322059764,0.17008427645685875,1694021236.8552275,95.85184705543014
32,0.18003699123958883,0.16998315730734248,1694021236.8824427,44.25523211995875
33,0.17928073955617485,0.168294763401866,1694021236.899099,1247.637988985107
34,0.18030710228437075,0.1697438275614217,1694021236.9212713,229.56250856765217
35,0.1802583631257214,0.1694319383350118,1694021236.9412606,465.9773194092048
36,0.18029492413254455,0.16976508274482727,1694021236.9631896,215.0774036200036
37,0.17739507835288415,0.16665961209165492,1694021236.9793909,2129.325885981494
38,0.17984034070313437,0.1698931382635287,1694021237.0089364,23.19794607835891
39,0.14321436405155608,0.1359194791721896,1694021237.0219147,13488.79959016343
40,0.12103808100318025,0.11526657543384045,1694021237.0353699,23112.636618232176
41,0.18029160767280228,0.1698578631997787,1694021237.058538,169.22439689448683
42,0.1798129512062404,0.1688194622651782,1694021237.077069,919.0381100573419
43,0.1793278992379721,0.1695417584906549,1694021237.1095586,3.104469804652703
44,0.18031239833461754,0.16981452111305007,1694021237.1327271,193.682937439376
45,0.18029665048357657,0.1696352443600988,1694021237.153984,289.71633449432136
46,0.1770557937872761,0.16636986611605653,1694021237.1702437,2266.434168753051
47,0.17924412499735976,0.16947085484656432,1694021237.2029035,1.1339687831289003
48,0.18028193364736678,0.16950662451399567,1694021237.2235787,409.47130778162136
49,0.18005448141629243,0.16999016296390834,1694021237.2517898,46.748123336688415
50,0.17972909853095964,0.16979696532730792,1694021237.2816567,14.351716732555484
51,0.18034282341820784,0.16998467529227146,1694021237.3064342,134.29990961500368
52,0.18029363227245887,0.16985417387870605,1694021237.3296351,171.27142323326225
53,0.18002920559688806,0.1690607742994149,1694021237.3487947,740.100505580963
54,0.18033850157027564,0.1699981470596148,1694021237.3736212,128.885172728893
55,0.18028015056817503,0.1701269986172249,1694021237.398666,79.64631659815166
56,0.1796189970209292,0.16970307930647277,1694021237.4285953,9.235978958901974
57,0.17544291238625853,0.16500191020925414,1694021237.4439094,2875.305770592544
58,0.17987611327478803,0.16991731697018142,1694021237.473279,25.85037393529544
59,0.17999947612036982,0.16902625693327278,1694021237.4922876,765.7383475201963
60,0.15988493778474722,0.15118474890696632,1694021237.5069685,7846.679767802308
61,0.18028881799259022,0.1697544823655487,1694021237.5286741,218.5940218516854
62,0.18032748388306974,0.1700366105524176,1694021237.5534468,113.96236544925296
63,0.180206738612962,0.17014422610488666,1694021237.5789032,55.016222198532795
64,0.18031931303029847,0.1700528626666673,1694021237.6036887,107.67876540884305
65,0.18029455528452654,0.1701099573524365,1694021237.6284058,86.29176036647459
66,0.1798332144645236,0.16988817483624707,1694021237.657937,22.70019404516171
67,0.1794039773454319,0.16960305679909482,1694021237.6907547,5.163287782592034
68,0.18026214754358172,0.1693880126875711,1694021237.710249,514.1074260001756
69,0.17912575815179332,0.16815875683587744,1694021237.727263,1332.3853433729748
70,0.1800184882442989,0.1699750129803056,1694021237.757053,41.7941949781934
71,0.18032124785457548,0.1700477212239474,1694021237.781763,109.62723910303093
72,0.18034222752175588,0.16998897004117575,1694021237.8067524,132.59991832374405
73,0.18033796582510764,0.17000551985012646,1694021237.8315613,126.04488283489256
74,0.18030311206891914,0.16956347459133625,1694021237.8530025,344.4869828664983
75,0.17972865408250627,0.16979660105276473,1694021237.8832343,14.328472852543657
76,0.18001704664613583,0.1699743630938797,1694021237.9115746,41.614790853369115
77,0.18034421699668257,0.16997809473678827,1694021237.936612,136.94569430657816
78,0.18030263330303864,0.1695535111959795,1694021237.957883,352.261592540685
79,0.17909766158043483,0.16813420239146937,1694021237.975174,1347.365918539771
80,0.1800704883986386,0.16911057310949384,1694021237.994682,702.7523083327936
81,0.1803379803356434,0.1699948355684927,1694021238.0194829,130.12941443591194
82,0.1803480037433004,0.1699655678691263,1694021238.044132,142.10342872402865
83,0.1803002815567345,0.1698414298450338,1694021238.0677156,178.39152563489708
84,0.1802382144611493,0.17012556451559935,1694021238.0932312,65.94742761592747
85,0.17993625288498027,0.1699547885845344,1694021238.1231604,30.981311610842564
86,0.18028612381974074,0.16953016398051846,1694021238.1439362,392.64256799990693
87,0.18033259507012578,0.16994800377845087,1694021238.1688445,146.64448241603765
88,0.180218653720282,0.1701419381936382,1694021238.1951442,57.10156238202793
89,0.1802792385449824,0.16987827518137366,1694021238.2189226,157.9821499952076
90,0.18029493650097006,0.16964234670926126,1694021238.2403607,284.5670615080414
91,0.18033968464784056,0.1699947801844096,1694021238.2650967,130.23453135205312
92,0.17980612453500233,0.1698584105557871,1694021238.294883,18.770341386559824
93,0.18024460256501584,0.16935626386893954,1694021238.314803,536.7946365972539
94,0.18024308660550925,0.17013020127152245,1694021238.3408806,64.3427431506519
95,0.18033405200097774,0.16994433087292493,1694021238.3656564,148.2572753428039
96,0.1802816013001065,0.16968235075708515,1694021238.3872669,254.9133897510977
97,0.1798169305282481,0.16882345522276931,1694021238.4058409,916.26737679635
98,0.17990676311450515,0.16993695875089843,1694021238.4352472,28.348015966799398
99,0.1803429898019736,0.16998030699480793,1694021238.4600918,136.01661608377555
100,0.18027656790800672,0.17013285990372962,1694021238.4851854,77.4028331942086
101,0.18028776434170712,0.16966640978045688,1694021238.506531,266.6367090350452
102,0.1803413545882394,0.16999057533420214,1694021238.5314257,131.93685255309657
103,0.18034775102810652,0.16996739475188294,1694021238.5562365,141.35983557796277
104,0.17997727431462318,0.1699545990508322,1694021238.5839348,36.898896971127805
105,0.18019483537382053,0.16928321834804627,1694021238.6031253,570.5155625189001
106,0.18023763446803498,0.1701396634293092,1694021238.628602,60.8866221801798
107,0.18033151488557553,0.17002307990775645,1694021238.6535578,119.14629591478347
108,0.18028174434342303,0.16950571644836854,1694021238.6746907,410.1303219977788
109,0.180328720840221,0.1697957413365513,1694021238.6975021,207.77631602691756
110,0.17976233341718117,0.16876914369022833,1694021238.716452,953.7232056623957
111,0.1803356217701927,0.1700139750409737,1694021238.741604,122.73919929638527
112,0.18029673401309876,0.17010823229457783,1694021238.766834,86.98649789125909
113,0.18002559565471865,0.1699782236677717,1694021238.79714,42.718377984852616
114,0.1803359261261568,0.17000576572805104,1694021238.822258,125.85752580328898
115,0.1797279618071994,0.1697960258851301,1694021238.8524833,14.292294229557315
116,0.18030320733054161,0.16956276328241637,1694021238.8740056,344.82561146258666
117,0.1780491353095648,0.16721715404404136,1694021238.8908026,1851.9641811404515
118,0.18027101630102005,0.16970446958924745,1694021238.912486,238.791083607875
119,0.1798751056491088,0.16991665300937564,1694021238.9424086,25.77181853159592
120,0.1802529385587086,0.17011481378908166,1694021238.9685748,71.13142287432771
121,0.1803358864174075,0.16993720683186375,1694021238.9936833,151.36177772629813
122,0.1803006199572057,0.16984077413556498,1694021239.0168686,178.76068222953901
123,0.18020686743955006,0.16930318687659618,1694021239.0358849,555.0222906924614
124,0.18032852336940697,0.170032001758618,1694021239.0608754,115.70536875888077
125,0.1800121577107534,0.16997206199341786,1694021239.0892367,40.988959914383386
126,0.18029636085057754,0.16963558791016498,1694021239.1107225,290.43575288575414
127,0.18022839242457322,0.17013186961275828,1694021239.1361284,62.713729638337604
128,0.1803309359595635,0.16995452924911814,1694021239.160454,143.8417492661881
129,0.1796004818320387,0.16863934023670224,1694021239.178684,1045.227946971
130,0.18027434219410132,0.1694116738617596,1694021239.1985316,497.3277482078938
131,0.1803281239716502,0.1700350087516591,1694021239.2238734,114.57940893365989
132,0.18030000189783146,0.16984199667997035,1694021239.2476017,178.0735226689493
133,0.18028406009201214,0.17012179914203385,1694021239.272433,81.66024593489091
134,0.1799415204968854,0.16995784994051644,1694021239.3018956,31.477441470348243
135,0.18032752064667423,0.17002747940338825,1694021239.3272223,117.32629178221133
136,0.18030275468611756,0.16958912401617954,1694021239.3488433,324.9297010534663
137,0.1800470074649998,0.16998725468809694,1694021239.3768048,45.66124840260116
138,0.180310752726222,0.16972410963065687,1694021239.399202,241.63812959756126
139,0.17978419210359697,0.16984136934563665,1694021239.429379,17.42824366012133
140,0.18009824306499422,0.16914558311786165,1694021239.4487796,676.2555312217146
141,0.18033656195970804,0.16993462611863597,1694021239.4734385,152.49428907161834
142,0.18028487932300385,0.16986934377779384,1694021239.4974597,162.88379563177443
143,0.1802546587161793,0.1701307866334505,1694021239.523343,66.41056992510144
144,0.1803105499380946,0.17007773902659307,1694021239.5485263,98.38213786516636
145,0.180303098717695,0.16956389963465857,1694021239.5700886,344.3122736555814
146,0.18030578591320945,0.1698300192244786,1694021239.5938063,184.8390222955878
147,0.18018613071724177,0.1701507360968466,1694021239.6195989,50.491323848334495
148,0.18030805987979504,0.17008147632559445,1694021239.6445632,96.9476016647884
149,0.180271361503771,0.16946441847158478,1694021239.665909,440.1371586085746
150,0.17991233945150464,0.16994041404641014,1694021239.6956215,28.827455971809865
151,0.18034429293367515,0.16997927032831484,1694021239.7206073,136.48686756452273
152,0.18034293101335874,0.16998256188570016,1694021239.7459538,135.13078751499597
153,0.18028154835403898,0.16968246127010722,1694021239.7673218,254.8843505859855
154,0.18028952468956705,0.1698615303203742,1694021239.790748,167.19417902962132
155,0.18024786334078524,0.1701186936618816,1694021239.816278,69.29202174148617
156,0.18031801052085428,0.1696963622280948,1694021239.8408213,260.08640012373263
157,0.18032318580214168,0.1700474948043298,1694021239.8659594,109.79658551642024
158,0.18009019959793526,0.1700021155062954,1694021239.8943017,52.45285207006896
159,0.18016212819261512,0.16923292755155084,1694021239.9136467,609.3976359260021
160,0.1803176954368384,0.16980065974957115,1694021239.9372063,201.71071877479181
161,0.18033846461912018,0.1699900795229714,1694021239.9622486,131.98488341695034
162,0.180293876847761,0.17010252134898574,1694021239.9875166,88.88833592567062
163,0.1803304839375578,0.16995459944914693,1694021240.0124102,143.79164253116153
164,0.18028855583450654,0.16954897197039176,1694021240.0336392,379.3457380268014
165,0.18001276349276985,0.16997237149649302,1694021240.062236,41.073662185271104
166,0.18025303666169856,0.17011801001643745,1694021240.0883973,69.70537219079444
167,0.18027705766362678,0.1698815666460729,1694021240.112532,156.18131962054136
168,0.17983304801108568,0.16987883592081832,1694021240.1433878,20.52752127793246
169,0.18029423934738664,0.16964527276266772,1694021240.165532,282.22296388592434
170,0.17946718805792528,0.1685100044271184,1694021240.1845834,1129.2027374878996
171,0.18031596961681895,0.17006695948775852,1694021240.2097495,102.46130317284775
172,0.180340338883351,0.16999764907816062,1694021240.2353864,129.16082159367332
173,0.18028789328721462,0.1697793380686945,1694021240.258233,206.01511145286636
174,0.18027226804388197,0.1701139560797963,1694021240.2840438,74.14832135356234
175,0.1803337566310137,0.1700153054231316,1694021240.3093872,122.15557388266403
176,0.18028408037461596,0.1695177982522017,1694021240.3307931,401.4544745300583
177,0.18019006422972628,0.17015012150678022,1694021240.3568609,50.68829464486134
178,0.17477449370497788,0.16442161284052637,1694021240.3727376,3113.4312559947393
179,0.18029636599199883,0.16976226426456054,1694021240.3954275,216.91856424535197
180,0.17992266361252462,0.16994671192860367,1694021240.4256608,29.737383208349357
181,0.18033920681790927,0.16999744570509379,1694021240.4508371,129.18748867229294
182,0.18033363512297695,0.16994448421193253,1694021240.475567,148.1729313095993
183,0.18028415277942966,0.1701208426610189,1694021240.5008597,82.0027443757357
184,0.1803356038479269,0.17000961150314764,1694021240.5261986,124.38607950452953
185,0.180282295906515,0.1695084120460718,1694021240.547493,408.18549420506235
186,0.18030848746541084,0.16982390259483093,1694021240.571327,188.31465323915927
187,0.1802205795163283,0.17014365676023746,1694021240.5969524,56.82618052176124
