trial,score,test_score,time,alpha
0,0,0,1694021419.9729683,0
0,-0.05795560612847095,-0.16545195957074843,1694021423.734449,1
1,-0.058915092402694214,-0.2928044448684377,1694021429.0390694,0.2290598760735556
2,-0.06045473322297079,-0.4011514518776851,1694021434.3405395,1.816612583919038e-05
3,-0.05564446696003977,-0.09965307365776299,1694021437.731508,3.1377965328267496
4,-0.058981659359804706,-0.29314548677151664,1694021441.7408109,0.22554018180814286
5,-0.059199565555943634,-0.3182640132944816,1694021447.165801,0.15983725808418597
6,-0.06022239489268966,-0.3889608509951603,1694021451.8426015,0.020107043155140784
7,-0.06044921604292286,-0.4011689448872966,1694021457.1504385,0.0011129773863956798
8,-0.0510062712416155,-0.05194500434916227,1694021458.336466,15.585102522223588
9,-0.060335309226208444,-0.3946097043178596,1694021462.9663794,0.009920800965244343
10,0.010771886245289242,0.026883492745742532,1694021463.4005432,864.9841415850487
11,0.022488255369656707,0.03630577693037451,1694021463.7757683,1209.5264186191332
12,0.04630341601194998,0.05528107565672491,1694021464.1636803,2309.2075008088373
13,0.07911462591307972,0.07758837361503379,1694021464.3923357,51590.129701047874
14,0.0830565482215967,0.08186394243388517,1694021464.6284342,40044.48027066884
15,0.06761142890125171,0.06553605742138113,1694021464.8381045,93290.75438495196
16,0.07529837470708078,0.07351875050297585,1694021465.0461044,63833.145511020084
17,-0.03981132274180421,-0.023339238099583604,1694021466.0352426,80.72767790239195
18,0.08847798362280956,0.08944240773886936,1694021466.2767808,13585.381535549885
19,-0.034307384861010926,-0.015725831292555892,1694021467.1179993,128.16507679859905
20,0.07392243881759686,0.07799613705649366,1694021467.4220507,5476.748492793046
21,0.08778240814670202,0.089014683597748,1694021467.6801634,12290.105872394535
22,0.08310338583556331,0.0855211085546429,1694021467.965727,8422.511578538095
23,0.08143107929639914,0.08418147958401001,1694021468.2514975,7667.094983513954
24,-0.02668017532890654,-0.006618848393765919,1694021469.0581453,208.84025110056095
25,0.0838764249693651,0.08613178612266714,1694021469.3201385,8834.265691113531
26,9.263037300466515e-05,0.01808596683152852,1694021469.8128362,620.9244248068094
27,0.08871896215604858,0.0895513745827855,1694021470.0290494,14188.090021645039
28,-0.04851027227712912,-0.042341275330096684,1694021471.2817743,25.63332027165238
29,0.006074750363419201,0.023061070916525095,1694021471.7238853,750.7390724616997
30,0.08920652761423531,0.08938507862207012,1694021471.9400456,18777.66151297512
31,0.08918655002970066,0.08933310792296767,1694021472.1455343,19090.789872463687
32,0.08898525017130288,0.08895401431714212,1694021472.386676,20749.215765571433
33,0.04707743659770458,0.055910078176194644,1694021472.7731352,2359.088016127111
34,0.06926918011038419,0.06724371827050935,1694021472.9717412,86247.3105242801
35,0.08903470777643252,0.08903708332903382,1694021473.2079043,20419.5494574175
36,0.04706336635604247,0.05589863585585508,1694021473.5835967,2358.1699777375984
37,0.08732002151309926,0.08673965426650754,1694021473.7655556,27523.11911050553
38,-0.011199432146487442,0.008312049103120445,1694021474.3890367,417.36793646787515
39,0.04794729458968039,0.05657249411503418,1694021474.7556727,2416.466662758598
40,0.08507801139756777,0.08412267568149001,1694021474.9587092,34268.17913934673
41,0.08570384565246314,0.0848369323180449,1694021475.1726654,32448.68065145183
42,0.08906440544430239,0.08967445674947572,1694021475.4211056,15543.829057226014
43,0.06688147177176151,0.07215096800356424,1694021475.7665348,4251.5365412847095
44,0.08920047536754705,0.08936756622702446,1694021476.0078547,18912.140830100427
45,0.06883409566766474,0.06679485773352878,1694021476.1788137,88054.46950400308
46,0.026063981827067706,0.03913392732986676,1694021476.7175775,1334.302157600416
47,0.06821187410592566,0.07326081315352495,1694021477.066388,4446.810641524388
48,-0.01367257976332703,0.006063515185808388,1694021477.5102556,378.8922756967305
49,-0.0561503832744179,-0.11457375383678858,1694021480.2430995,2.34986954409709
50,0.08746918457146824,0.08692157090887653,1694021480.4916437,27031.760767173353
51,0.08920641464199841,0.08938476578882748,1694021480.757479,18779.381298397417
52,0.08707189856569408,0.08853577275060909,1694021481.0137713,11353.639505815749
53,0.06124994304441145,0.06747405378605376,1694021481.3517299,3552.37047371191
54,0.06848180156603167,0.06643176539851559,1694021481.5249875,89539.00261900165
55,0.02820967227043325,0.04083430408641431,1694021481.9739826,1414.520813807275
56,0.08888051880056147,0.08878783079611807,1694021482.223589,21372.96806503386
57,0.07730135141543515,0.0807837498470172,1694021482.522004,6287.309782071529
